meeting_date,hawkishness_im,uncertainty_im,dissent_detected,fg_type,fg_direction,inflation_outlook,growth_prospects,labor_market,speech_hawkishness,agg_econ_index,expected_change_bp,entropy,modal_outcome,hawkishness_index_ii,policy_uncertainty,p_hold,dfr_actual_bp,dfr_surprise_mech,dfr_surprise_sal,dfr_surprise_norm,dfr_direction,mro_surprise_mech,month,hicp_yoy,unemp_rate,gdp_yoy
2004-05-06,0.125,0.4375,False,Delphic,ambiguous,0.0085365853658536,0.1560975609756097,-0.0634146341463414,0.0814,0.0384,0.835,0.5264,hold,0.0167,0.3271,0.8486,0.0,-0.835,0.1642,-0.0487,no_surprise,-0.835,2004-05-31,2.4,9.5,1.9
2004-06-03,0.05,0.42,True,Delphic,ambiguous,0.0121951219512195,0.0170731707317073,-0.0707317073170731,0.102,-0.0029,0.3725,0.5324,hold,0.0075,0.3308,0.8697,0.0,-0.3725,0.1396,-0.0218,no_surprise,-0.3725,2004-06-30,2.4,9.4,2.4
2004-07-01,0.33,0.65,False,Delphic,ambiguous,0.1021739130434782,0.0978260869565217,-0.0869565217391304,0.2333,0.063,6.86,0.7785,hold,0.1372,0.4837,0.6437,0.0,-6.86,0.4405,-0.7633,dovish_surprise,-6.86,2004-07-31,2.3,9.4,2.4
2004-08-05,0.7,0.4,False,Delphic,hike,0.1399999999999999,0.2811111111111111,-0.0155555555555555,0.27,0.1512,9.0075,0.7899,hold,0.1802,0.4908,0.5788,0.0,-9.0075,0.5468,-1.2542,dovish_surprise,-9.0075,2004-08-31,2.4,9.4,2.4
2004-09-02,0.175,0.575,False,Delphic,ambiguous,0.1159574468085106,0.1148936170212765,-0.0340425531914893,0.0,0.0856,2.7325,1.0241,hold,0.0546,0.6363,0.6701,0.0,-2.7325,0.4003,-0.4781,no_surprise,-2.7325,2004-09-30,2.1,9.5,2.0
2004-10-07,0.63,0.43,False,Delphic,hike,0.1329787234042553,0.1531914893617021,-0.025531914893617,0.1283,0.1073,6.6875,0.8136,hold,0.1338,0.5055,0.635,0.0,-6.6875,0.4541,-2.3994,dovish_surprise,-6.6875,2004-10-31,2.4,9.5,2.0
2004-11-04,0.3125,0.525,False,Delphic,hold,0.2076086956521738,0.1597826086956521,-0.0739130434782608,0.1788,0.137,4.9525,0.7913,hold,0.099,0.4917,0.7163,0.0,-4.9525,0.3337,-1.6311,no_surprise,-4.9525,2004-11-30,2.3,9.5,2.0
2004-12-02,0.8,0.6,False,Delphic,hike,0.248076923076923,0.1451923076923076,-0.0490384615384615,0.1339,0.1578,9.1275,0.7897,hold,0.1825,0.4907,0.5753,0.0,-9.1275,0.5529,-3.1467,dovish_surprise,-9.1275,2004-12-31,2.3,9.4,1.8
2005-01-13,0.4,0.6,False,Delphic,ambiguous,0.2346938775510204,-0.0091836734693877,-0.0408163265306122,0.0,0.1064,5.27,0.6158,hold,0.1054,0.3826,0.7562,0.0,-5.27,0.2794,-1.5909,dovish_surprise,-5.27,2005-01-31,1.9,9.3,1.8
2005-02-03,0.65,0.37,False,Delphic,hike,0.2020408163265306,-0.0285714285714285,-0.0571428571428571,0.075,0.081,6.885,0.6989,hold,0.1377,0.4343,0.7449,0.0,-6.885,0.2945,-2.1375,dovish_surprise,-6.885,2005-02-28,2.1,9.3,1.8
2005-03-03,0.27,0.47,False,Delphic,ambiguous,0.1112244897959183,0.0816326530612244,-0.0346938775510204,-0.06,0.0732,6.8725,0.869,hold,0.1374,0.5399,0.6726,0.0,-6.8725,0.3966,-2.2217,dovish_surprise,-6.8725,2005-03-31,2.2,9.3,1.5
2005-04-07,0.35,0.55,False,Delphic,hike,0.1155555555555555,0.0133333333333333,-0.0599999999999999,0.222,0.0498,13.3125,0.8871,hold,0.2662,0.5512,0.5376,0.0,-13.3125,0.6206,-4.7337,dovish_surprise,-13.3125,2005-04-30,2.1,9.4,1.5
2005-05-04,0.6,0.47,False,Delphic,hike,0.15,0.0648936170212765,-0.0638297872340425,0.228,0.0817,5.635,0.7111,hold,0.1127,0.4418,0.7063,0.0,-5.635,0.3477,-1.6175,dovish_surprise,-5.635,2005-05-31,2.0,9.3,1.5
2005-06-02,0.75,0.5,False,Delphic,hold,0.189090909090909,-0.0109090909090909,-0.0436363636363636,-0.0325,0.0825,3.1675,0.3801,hold,0.0634,0.2362,0.8733,0.0,-3.1675,0.1355,-1.0168,no_surprise,-3.1675,2005-06-30,2.0,9.3,1.5
2005-07-07,0.625,0.35,False,Delphic,hold,0.0913793103448275,-0.0362068965517241,-0.0517241379310344,0.2811,0.0245,2.095,0.5361,hold,0.0419,0.3331,0.8465,0.0,-2.095,0.1666,-0.7672,no_surprise,-2.095,2005-07-31,2.1,9.2,1.5
2005-08-04,0.34,0.55,False,Delphic,ambiguous,0.0648936170212765,-0.0925531914893617,-0.0595744680851063,0.15,-0.0072,4.875,0.7829,hold,0.0975,0.4864,0.714,0.0,-4.875,0.3369,-1.6186,no_surprise,-4.875,2005-08-31,2.2,9.2,1.5
2005-09-01,0.325,0.525,False,Delphic,ambiguous,0.0936170212765957,-0.1606382978723404,-0.0680851063829787,0.0,-0.015,4.0175,0.7247,hold,0.0804,0.4503,0.7272,0.0,-4.0175,0.3186,-1.3764,no_surprise,-4.0175,2005-09-30,2.6,9.2,2.1
2005-10-06,0.58,0.67,False,Delphic,ambiguous,0.1807692307692307,0.0038461538461538,-0.0346153846153846,-0.174,0.0846,10.4425,0.9431,hold,0.2089,0.586,0.5581,0.0,-10.4425,0.5832,-3.7029,dovish_surprise,-10.4425,2005-10-31,2.4,9.2,2.1
2005-11-03,0.625,0.475,True,Delphic,hike,0.237,0.032,-0.044,-0.1533,0.1193,14.585,0.9417,hike_standard,0.2917,0.5851,0.4411,0.0,-14.585,0.8185,-4.7537,dovish_surprise,-14.585,2005-11-30,2.3,9.1,2.1
2005-12-01,0.82,0.3,True,Delphic,hike,0.2018518518518518,0.0129629629629629,-0.0296296296296296,0.045,0.0989,23.4225,0.9093,hike_standard,0.4684,0.565,0.2162,25.0,1.5775,0.4612,0.4187,no_surprise,1.5775,2005-12-31,2.2,9.1,2.3
2006-01-12,0.7,0.47,False,Delphic,ambiguous,0.3245454545454546,0.2363636363636363,0.0309090909090909,0.8,0.2394,12.325,0.9151,hold,0.2465,0.5686,0.5444,0.0,-12.325,0.6081,-2.7914,dovish_surprise,-12.325,2006-01-31,2.4,9.0,2.3
2006-02-02,0.68,0.37,False,Delphic,hike,0.2950980392156863,0.230392156862745,0.0411764705882352,-0.01,0.2249,13.8725,0.9175,hold,0.2775,0.5701,0.4752,0.0,-13.8725,0.744,-2.9517,dovish_surprise,-13.8725,2006-02-28,2.4,8.9,2.3
2006-03-02,0.7625,0.3375,False,Delphic,hike,0.2225490196078431,0.196078431372549,0.0372549019607843,0.27,0.1775,23.4575,0.7371,hike_standard,0.4692,0.458,0.1381,25.0,1.5425,0.2704,0.3036,no_surprise,1.5425,2006-03-31,2.2,8.8,2.9
2006-04-06,0.57,0.6,False,Delphic,hike,0.2901960784313725,0.2617647058823529,0.0411764705882352,0.204,0.2319,13.295,0.8587,hold,0.2659,0.5335,0.5211,0.0,-13.295,0.6518,-2.348,dovish_surprise,-13.295,2006-04-30,2.4,8.7,2.9
2006-05-04,0.33,0.3,False,Delphic,hold,0.3078431372549019,0.246078431372549,0.0156862745098039,0.0,0.2309,0.9,0.155,hold,0.018,0.0963,0.964,0.0,-0.9,0.0367,-0.159,no_surprise,-0.9,2006-05-31,2.5,8.6,2.9
2006-06-08,0.87,0.3,False,Odyssean,hike,0.2455357142857142,0.2526785714285714,0.0499999999999999,0.145,0.2086,26.9125,0.7525,hike_standard,0.5383,0.4676,0.0947,25.0,-1.9125,0.3094,-0.3249,no_surprise,-1.9125,2006-06-30,2.5,8.5,3.5
2006-07-06,0.75,0.3,True,Delphic,hike,0.2375,0.275,0.0674999999999999,0.1471,0.2147,29.56,0.6504,hike_standard,0.5912,0.4041,0.0313,0.0,-29.56,3.4641,-4.9656,dovish_surprise,-29.56,2006-07-31,2.4,8.4,3.5
2006-08-03,0.85,0.28,False,Delphic,hike,0.3636363636363636,0.3672727272727272,0.0699999999999999,0.0267,0.306,23.2875,0.5575,hike_standard,0.4658,0.3464,0.1189,25.0,1.7125,0.1852,0.1991,no_surprise,1.7125,2006-08-31,2.3,8.4,3.5
2006-08-31,0.6375,0.4875,False,Delphic,hike,0.2779999999999999,0.298,0.084,0.0,0.2452,13.08,0.8209,hike_standard,0.2616,0.5101,0.4841,0.0,-13.08,0.7255,-1.4505,dovish_surprise,-13.08,2006-08-31,2.3,8.4,3.5
2006-10-05,0.6,0.5625,True,Delphic,hike,0.2811320754716981,0.3,0.0962264150943396,0.1833,0.2498,17.6575,0.8985,hike_standard,0.3531,0.5583,0.3345,25.0,7.3425,0.5237,0.813,hawkish_surprise,7.3425,2006-10-31,1.6,8.2,3.5
2006-11-02,0.9,0.2,False,Odyssean,hike,0.368,0.305,0.103,0.22,0.2961,26.1875,0.8002,hike_standard,0.5238,0.4972,0.1216,0.0,-26.1875,2.107,-2.609,dovish_surprise,-26.1875,2006-11-30,1.9,8.2,3.5
2006-12-07,0.9,0.2,False,Odyssean,hike,0.1999999999999999,0.2156862745098039,0.0588235294117647,0.1942,0.1765,24.6,0.5922,hike_standard,0.492,0.368,0.0972,25.0,0.4,0.1967,0.0358,no_surprise,0.4,2006-12-31,1.9,8.1,3.8
2007-01-11,0.8,0.4,False,Delphic,hike,0.2351851851851851,0.3444444444444444,0.0814814814814814,0.0133,0.2372,18.7375,0.8987,hike_standard,0.3748,0.5584,0.3382,0.0,-18.7375,1.0841,-1.6872,dovish_surprise,-18.7375,2007-01-31,1.8,8.0,3.8
2007-02-08,0.85,0.3,False,Delphic,hike,0.1896226415094339,0.3358490566037736,0.1094339622641509,0.471,0.2175,20.76,0.4553,hike_standard,0.4152,0.2829,0.1696,0.0,-20.76,1.7743,-1.8157,dovish_surprise,-20.76,2007-02-28,1.9,7.9,3.8
2007-03-08,0.9,0.2,False,Odyssean,hike,0.196,0.3329999999999999,0.095,0.116,0.2169,25.405,0.5096,hike_standard,0.5081,0.3166,0.0636,25.0,-0.405,0.1548,-0.0342,no_surprise,-0.405,2007-03-31,1.9,7.8,3.6
2007-04-12,0.48,0.52,False,Delphic,hike,0.2481481481481481,0.3666666666666667,0.1138888888888888,0.1386,0.2569,14.09,0.9479,hold,0.2818,0.589,0.4801,0.0,-14.09,0.7338,-1.2046,dovish_surprise,-14.09,2007-04-30,1.9,7.7,3.6
2007-05-10,0.85,0.2,False,Delphic,hike,0.1907407407407407,0.2916666666666667,0.0981481481481481,0.2114,0.2025,5.425,0.5231,hold,0.1085,0.325,0.783,0.0,-5.425,0.2446,-0.4629,dovish_surprise,-5.425,2007-05-31,1.9,7.7,3.6
2007-06-06,0.85,0.225,False,Delphic,hike,0.1491379310344827,0.2724137931034482,0.1189655172413793,0.0688,0.1801,24.3025,0.6444,hike_standard,0.486,0.4004,0.1127,25.0,0.6975,0.2239,0.0606,no_surprise,0.6975,2007-06-30,1.9,7.6,3.2
2007-07-05,0.75,0.3,True,Delphic,hike,0.1973684210526315,0.3114035087719298,0.1201754385964912,0.3978,0.2161,17.465,0.8625,hike_standard,0.3493,0.5359,0.3477,0.0,-17.465,1.0564,-1.4957,dovish_surprise,-17.465,2007-07-31,1.8,7.6,3.2
2007-08-02,0.8,0.2,False,Odyssean,hike,0.2767241379310345,0.4629310344827586,0.1620689655172414,0.2557,0.3097,27.44,0.6537,hike_standard,0.5488,0.4062,0.0604,0.0,-27.44,2.8068,-2.6432,dovish_surprise,-27.44,2007-08-31,1.7,7.6,3.2
2007-09-06,0.275,0.7,False,Delphic,ambiguous,0.3,0.3462962962962963,0.0898148148148148,0.0,0.2719,12.55,0.9501,hike_standard,0.251,0.5903,0.4567,0.0,-12.55,0.7837,-1.1388,dovish_surprise,-12.55,2007-09-30,2.1,7.5,3.0
2007-10-04,0.35,0.8,False,Delphic,hike,0.1459677419354838,0.2411290322580645,0.1298387096774193,0.104,0.1713,11.64,1.0118,hold,0.2328,0.6287,0.5402,0.0,-11.64,0.6158,-1.0568,dovish_surprise,-11.64,2007-10-31,2.5,7.5,3.0
2007-11-08,0.4,0.7,False,Delphic,hike,0.2208955223880597,0.1276119402985074,0.1253731343283582,-0.0614,0.1738,13.6225,0.8954,hold,0.2725,0.5563,0.5284,0.0,-13.6225,0.6379,-1.435,dovish_surprise,-13.6225,2007-11-30,3.0,7.4,3.0
2007-12-06,0.75,0.7,False,Delphic,hike,0.1949152542372881,0.1093220338983051,0.1279661016949152,0.0213,0.1558,21.4975,0.9841,hike_standard,0.4299,0.6115,0.2984,0.0,-21.4975,1.2093,-2.4966,dovish_surprise,-21.4975,2007-12-31,3.1,7.4,2.3
2008-01-10,0.75,0.6,False,Delphic,hike,0.3119047619047619,0.1253968253968254,0.1634920634920635,0.51,0.2263,21.23,1.0958,hike_standard,0.4246,0.6809,0.2876,0.0,-21.23,1.2462,-2.6049,dovish_surprise,-21.23,2008-01-31,3.2,7.4,2.3
2008-02-07,0.75,0.5,False,Delphic,hike,0.3169642857142857,0.0956140350877193,0.1383928571428571,-0.068,0.2148,15.5875,1.0315,hike_standard,0.3118,0.6409,0.4079,0.0,-15.5875,0.8967,-1.876,dovish_surprise,-15.5875,2008-02-29,3.3,7.3,2.3
2008-03-06,0.21,0.75,False,Delphic,ambiguous,0.2973684210526316,0.0035087719298245,0.1903508771929825,0.0157,0.1878,2.6425,0.8304,hold,0.0529,0.516,0.7314,0.0,-2.6425,0.3128,-0.3276,no_surprise,-2.6425,2008-03-31,3.6,7.3,2.3
2008-04-10,0.75,0.6,False,Delphic,hike,0.2850877192982456,-0.1403508771929824,0.1491228070175438,0.182,0.1303,14.9425,0.928,hold,0.2989,0.5766,0.4906,0.0,-14.9425,0.7121,-1.9191,dovish_surprise,-14.9425,2008-04-30,3.3,7.4,2.3
2008-05-08,0.7,0.7,False,Delphic,ambiguous,0.3075,-0.1316666666666666,0.13,-0.0808,0.1402,6.78,0.758,hold,0.1356,0.471,0.657,0.0,-6.78,0.4201,-0.8698,dovish_surprise,-6.78,2008-05-31,3.7,7.5,2.3
2008-06-05,0.75,0.75,False,Delphic,hike,0.25,-0.0809090909090909,0.1045454545454545,0.0286,0.1216,17.08,0.9137,hike_standard,0.3416,0.5677,0.3996,0.0,-17.08,0.9173,-2.2227,dovish_surprise,-17.08,2008-06-30,4.0,7.6,1.1
2008-07-03,0.81,0.36,True,Delphic,hike,0.3893442622950819,-0.1180327868852458,0.1549180327868852,-0.1173,0.1902,19.375,0.789,hike_standard,0.3875,0.4902,0.2643,25.0,5.625,0.384,0.8843,hawkish_surprise,5.625,2008-07-31,4.1,7.5,1.1
2008-08-07,0.9,0.6,False,Delphic,ambiguous,0.4598214285714285,-0.1517857142857142,0.1678571428571428,-0.27,0.2179,12.72,1.0269,hold,0.2544,0.638,0.5169,0.0,-12.72,0.6599,-1.494,dovish_surprise,-12.72,2008-08-31,3.8,7.6,1.1
2008-09-04,0.48,0.63,False,Delphic,ambiguous,0.4007462686567164,-0.1507462686567164,0.1082089552238805,0.0,0.1768,7.04,0.9846,hold,0.1408,0.6118,0.6255,0.0,-7.04,0.4692,-0.9553,dovish_surprise,-7.04,2008-09-30,3.7,7.7,0.2
2008-10-02,0.52,0.7,False,Delphic,ambiguous,0.3347457627118644,-0.361864406779661,0.0389830508474576,-0.168,0.0666,7.2,0.8043,hold,0.144,0.4997,0.7056,0.0,-7.2,0.3487,-0.9606,dovish_surprise,-7.2,2008-10-31,3.2,7.8,0.2
2008-10-08,0.5,0.9,False,Delphic,ambiguous,0.3459677419354839,-0.3725806451612903,0.0370967741935483,-0.1264,0.0686,-4.53,0.8265,hold,-0.0906,0.5135,0.7289,-50.0,-45.47,3.3326,,dovish_surprise,-45.47,2008-10-31,3.2,7.8,0.2
2008-11-06,0.35,0.9,False,Delphic,ambiguous,0.3413793103448276,-0.4353448275862069,-0.0051724137931034,-0.382,0.0391,-6.8175,0.8259,hold,-0.1363,0.5132,0.6153,-50.0,-43.1825,13.8155,-3.5514,dovish_surprise,-43.1825,2008-11-30,2.1,8.0,0.2
2008-12-04,-0.8,0.9,False,Delphic,cut,0.1037735849056603,-0.3462264150943396,-0.0037735849056603,-0.4608,-0.0527,-35.88,0.9188,cut_large,-0.7176,0.5709,0.0869,-75.0,-39.12,0.6501,-2.6912,dovish_surprise,-39.12,2008-12-31,1.6,8.3,-2.1
2009-01-15,-0.9,0.9,False,Delphic,ambiguous,-0.3657894736842105,-0.6026315789473684,-0.1561403508771929,-0.47,-0.3949,-33.98,0.9138,cut_standard,-0.6796,0.5678,0.0791,-50.0,-16.02,0.8249,-1.0086,dovish_surprise,-16.02,2009-01-31,1.1,8.7,-2.1
2009-02-05,-0.8,0.9,False,Delphic,ambiguous,-0.3307017543859649,-0.5517543859649123,-0.1842105263157894,-0.4257,-0.3677,-20.5725,1.0358,cut_standard,-0.4115,0.6436,0.3595,0.0,20.5725,1.023,1.2955,hawkish_surprise,20.5725,2009-02-28,1.2,9.0,-2.1
2009-03-05,-0.37,0.73,True,Delphic,ambiguous,-0.3088235294117647,-0.5394230769230769,-0.1647058823529411,-0.3856,-0.3492,-31.4575,0.9772,cut_standard,-0.6291,0.6072,0.1254,-50.0,-18.5425,0.9579,-0.9915,dovish_surprise,-18.5425,2009-03-31,0.6,9.3,-5.7
2009-04-02,-0.8,0.7,False,Delphic,ambiguous,-0.4249999999999999,-0.5419642857142857,-0.31875,-0.65,-0.4388,-23.0425,0.9917,cut_standard,-0.4608,0.6162,0.2633,-25.0,-1.9575,0.5948,-0.1046,no_surprise,-1.9575,2009-04-30,0.6,9.5,-5.7
2009-05-07,-0.4,0.5,False,Delphic,ambiguous,-0.5449152542372881,-0.6330508474576271,-0.2661016949152542,-0.605,-0.5156,-17.5275,0.9195,cut_standard,-0.3505,0.5713,0.3869,0.0,17.5275,0.9496,0.9246,hawkish_surprise,-7.4725,2009-05-31,0.0,9.6,-5.7
2009-06-04,-0.9,0.5,False,Delphic,hold,-0.3,-0.5612903225806452,-0.1870967741935484,-0.36,-0.3558,-1.97,0.2758,hold,-0.0394,0.1714,0.9212,0.0,1.97,0.0821,0.0939,no_surprise,1.97,2009-06-30,-0.1,9.7,-5.4
2009-07-02,0.05,0.5125,False,Delphic,hold,-0.4169491525423729,-0.5720338983050848,-0.2661016949152542,-0.405,-0.4333,-2.165,0.5011,hold,-0.0433,0.3114,0.8496,0.0,2.165,0.163,0.1044,no_surprise,2.165,2009-07-31,-0.7,9.8,-5.4
2009-08-06,-0.25,0.4,False,Delphic,hold,-0.4661290322580645,-0.6370967741935484,-0.3120967741935483,-0.1433,-0.4866,-4.245,0.4738,hold,-0.0849,0.2944,0.8641,0.0,4.245,0.1461,0.2009,no_surprise,4.245,2009-08-31,-0.2,9.8,-5.4
2009-09-03,-0.2875,0.7375,False,Delphic,ambiguous,-0.3178571428571429,-0.5035714285714286,-0.2446428571428571,-0.54,-0.3589,-1.75,0.3735,hold,-0.035,0.2321,0.9099,0.0,1.75,0.0944,0.0812,no_surprise,1.75,2009-09-30,-0.3,10.0,-4.5
2009-10-08,-0.75,0.7,False,Delphic,hold,-0.3276923076923077,-0.536923076923077,-0.2876923076923077,0.01,-0.3825,-8.2425,0.6989,hold,-0.1648,0.4343,0.7685,0.0,8.2425,0.2633,0.378,hawkish_surprise,8.2425,2009-10-31,-0.1,10.1,-4.5
2009-11-05,-0.3,0.7,False,Delphic,hike,-0.3580357142857142,-0.4830357142857143,-0.2946428571428571,-0.3525,-0.3829,0.0,-0.0,hold,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,no_surprise,0.0,2009-11-30,0.5,10.1,-4.5
2009-12-03,0.15,0.65,False,Delphic,hold,-0.2032258064516129,-0.3008064516129032,-0.1733870967741935,-0.0636,-0.2265,-0.1275,0.2589,hold,-0.0026,0.1609,0.9498,0.0,0.1275,0.0515,0.0082,no_surprise,0.1275,2009-12-31,0.9,10.1,-2.3
2010-01-14,-0.1875,0.675,False,Odyssean,hold,-0.2966666666666667,-0.2908333333333334,-0.2308333333333333,-0.145,-0.2818,-0.8775,0.1919,hold,-0.0175,0.1192,0.9567,0.0,0.8775,0.0443,0.0813,no_surprise,0.8775,2010-01-31,1.0,10.3,-2.3
2010-02-04,-0.3,0.5,False,Delphic,hold,-0.2836065573770492,-0.2844262295081967,-0.240983606557377,-0.295,-0.2753,-3.165,0.6204,hold,-0.0633,0.3855,0.8296,0.0,3.165,0.1868,0.3364,no_surprise,3.165,2010-02-28,0.8,10.3,-2.3
2010-03-04,-0.1,0.4,False,Delphic,hold,-0.2362068965517241,-0.1818965517241379,-0.1836206896551724,-0.0375,-0.2094,-0.41,0.2363,hold,-0.0082,0.1468,0.9484,0.0,0.41,0.053,0.0525,no_surprise,0.41,2010-03-31,1.6,10.3,1.2
2010-04-08,-0.2,0.7,False,Delphic,hold,-0.2254545454545454,-0.2109090909090909,-0.21,0.1294,-0.218,-0.325,0.3959,hold,-0.0065,0.246,0.8992,0.0,0.325,0.1062,0.0654,no_surprise,0.325,2010-04-30,1.6,10.4,1.2
2010-05-06,0.0,0.45,False,Delphic,hold,-0.1887096774193548,-0.2370967741935483,-0.2451612903225806,-0.0378,-0.2145,-0.1825,0.2593,hold,-0.0037,0.1611,0.9497,0.0,0.1825,0.0516,0.038,no_surprise,0.1825,2010-05-31,1.7,10.4,1.2
2010-06-10,-0.05,0.65,False,Delphic,hold,-0.0646153846153846,-0.0915384615384615,-0.1692307692307692,-0.0433,-0.0936,0.1675,0.2309,hold,0.0034,0.1435,0.9505,0.0,-0.1675,0.0508,-0.0732,no_surprise,-0.1675,2010-06-30,1.5,10.3,2.3
2010-07-08,0.0625,0.7375,False,Delphic,hold,-0.0569230769230769,-0.1546153846153846,-0.1707692307692307,-0.0567,-0.109,-0.37,0.2771,hold,-0.0074,0.1722,0.937,0.0,0.37,0.0651,0.1566,no_surprise,0.37,2010-07-31,1.7,10.3,2.3
2010-08-05,-0.2,0.7,False,Delphic,ambiguous,-0.0991071428571428,-0.1758928571428571,-0.2205357142857143,0.278,-0.1464,-0.2225,0.395,hold,-0.0044,0.2454,0.8996,0.0,0.2225,0.1058,0.0931,no_surprise,0.2225,2010-08-31,1.6,10.3,2.3
2010-09-02,0.1,0.45,False,Delphic,hold,-0.0442622950819672,-0.1786885245901639,-0.2295081967213114,0.0,-0.1216,-0.045,0.3944,hold,-0.0009,0.2451,0.9,0.0,0.045,0.1054,0.0198,no_surprise,0.045,2010-09-30,1.9,10.3,2.3
2010-10-07,-0.4,0.6,False,Odyssean,hold,0.0439393939393939,-0.0227272727272727,-0.0909090909090909,0.052,-0.003,-0.33,0.3958,hold,-0.0066,0.2459,0.8992,0.0,0.33,0.1062,0.1436,no_surprise,0.33,2010-10-31,1.9,10.3,2.3
2010-11-04,-0.175,0.625,True,Delphic,ambiguous,-0.0881355932203389,-0.0330508474576271,-0.1440677966101695,-0.0518,-0.0828,-0.11,0.1962,hold,-0.0022,0.1219,0.9598,0.0,0.11,0.041,0.1303,no_surprise,0.11,2010-11-30,1.9,10.3,2.3
2010-12-02,0.3,0.45,False,Delphic,ambiguous,-0.0163461538461538,-0.0721153846153846,-0.0903846153846153,0.064,-0.0479,1.5275,0.5226,hold,0.0306,0.3247,0.8465,0.0,-1.5275,0.1666,-1.8202,no_surprise,-1.5275,2010-12-31,2.2,10.2,2.4
2011-01-13,-0.25,0.825,True,Odyssean,hold,0.1,-7.656710514656252e-18,-0.1051724137931034,0.0,0.029,-0.7875,0.3191,hold,-0.0158,0.1983,0.9227,0.0,0.7875,0.0805,0.7812,no_surprise,0.7875,2011-01-31,2.3,10.2,2.4
2011-02-03,0.3,0.7,False,Delphic,ambiguous,0.0898305084745762,0.0135593220338982,-0.0788135593220339,0.4025,0.0332,4.26,0.4565,hold,0.0852,0.2836,0.8296,0.0,-4.26,0.1868,-4.2409,no_surprise,-4.26,2011-02-28,2.4,10.2,2.4
2011-03-03,0.5375,0.55,False,Delphic,hike,0.1169491525423728,-0.0025423728813559,-0.1084745762711864,0.05,0.036,9.8675,0.8593,hold,0.1973,0.5339,0.5711,0.0,-9.8675,0.5602,-7.4757,dovish_surprise,-9.8675,2011-03-31,2.7,10.1,3.0
2011-04-07,0.9,0.5,False,Odyssean,hike,0.1896551724137931,0.1284482758620689,-0.0810344827586206,0.036,0.1172,21.6075,0.7828,hike_standard,0.4322,0.4864,0.2166,25.0,3.3925,0.3531,1.1531,no_surprise,3.3925,2011-04-30,2.8,10.1,3.0
2011-05-05,0.7,0.48,False,Delphic,ambiguous,0.1871428571428571,0.1307142857142857,-0.0714285714285714,0.0525,0.1185,10.3325,0.9078,hold,0.2067,0.564,0.5613,0.0,-10.3325,0.5775,-3.249,dovish_surprise,-10.3325,2011-05-31,2.7,10.1,3.0
2011-06-09,0.65,0.47,False,Delphic,hike,0.2791666666666667,0.1091666666666666,0.0,-0.042,0.1723,16.43,1.0234,hike_standard,0.3286,0.6359,0.434,0.0,-16.43,0.8347,-4.0177,dovish_surprise,-16.43,2011-06-30,2.7,10.2,2.0
2011-07-07,0.63,0.52,False,Delphic,hike,0.2557377049180328,0.1204918032786885,0.0344262295081967,0.1658,0.1709,20.04,0.8104,hike_standard,0.4008,0.5035,0.2511,25.0,4.96,0.3842,0.8679,no_surprise,4.96,2011-07-31,2.5,10.3,2.0
2011-08-04,0.66,0.68,False,Delphic,hike,0.3315384615384615,0.1423076923076923,0.0369230769230769,-0.0133,0.2158,11.1275,0.8922,hold,0.2225,0.5544,0.5842,0.0,-11.1275,0.5375,-1.8313,dovish_surprise,-11.1275,2011-08-31,2.5,10.4,2.0
2011-09-08,0.15,0.75,False,Delphic,hike,0.1666666666666666,-0.1205882352941176,-0.0117647058823529,-0.15,0.0448,7.395,0.9012,hold,0.1479,0.5599,0.6786,0.0,-7.395,0.3877,-1.152,dovish_surprise,-7.395,2011-09-30,3.0,10.5,1.7
2011-10-06,0.0,0.775,False,Delphic,ambiguous,0.1461538461538461,-0.123076923076923,0.0346153846153846,-0.2888,0.0431,-5.835,0.8877,hold,-0.1167,0.5516,0.684,0.0,5.835,0.3798,0.913,hawkish_surprise,5.835,2011-10-31,3.0,10.6,1.7
2011-11-03,-0.014,0.8,False,Delphic,ambiguous,0.1666666666666666,-0.3633333333333333,-0.09,-0.2167,-0.0437,-6.365,0.7357,hold,-0.1273,0.4571,0.7406,-25.0,-18.635,1.5712,-2.7071,dovish_surprise,-18.635,2011-11-30,3.0,10.8,1.7
2011-12-08,-0.9,0.8,False,Delphic,ambiguous,0.0804347826086956,-0.2855072463768116,-0.0398550724637681,-0.175,-0.0534,-14.515,0.918,hold,-0.2903,0.5704,0.5027,-25.0,-10.485,0.8824,-1.3322,dovish_surprise,-10.485,2011-12-31,2.8,10.9,0.7
2012-01-12,-0.85,0.8,False,Delphic,ambiguous,0.0773584905660377,-0.4358490566037736,-0.1433962264150943,-0.4767,-0.1208,-13.885,0.9218,hold,-0.2777,0.5727,0.537,0.0,13.885,0.6218,1.7589,hawkish_surprise,13.885,2012-01-31,2.7,10.9,0.7
2012-02-09,-0.525,0.6875,False,Delphic,ambiguous,0.05,-0.3,-0.1050847457627118,0.0,-0.086,-6.125,0.5991,hold,-0.1225,0.3722,0.7735,0.0,6.125,0.2568,0.6438,hawkish_surprise,6.125,2012-02-29,2.7,11.1,0.7
2012-03-08,-0.24,0.6,True,Delphic,hold,0.0330357142857142,-0.3035714285714285,-0.1053571428571428,-0.135,-0.0956,-3.8,0.4464,hold,-0.076,0.2774,0.8613,0.0,3.8,0.1493,0.3798,no_surprise,3.8,2012-03-31,2.7,11.3,-0.5
